Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
The Vapers Ph,thevapersph,685875034894630,COMMUNITY ORGANIZATION,,The Vapers Ph is a community page for the Philippine vaping community. Like and follow us here and on Twitter @thevapersph if you're interested in being a member and being part of the new vaping revolution!,2021-03-15 07:05:30 SGT,N/A,N/A,2021-01-23 21:11:06 SGT,2021-01-23,21:11:06,Link,7,4,0,1,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/685875034894630/posts/1890936747721780,"""Dr. Joel L. Nitzkin, a US physician who was cross-trained in public administration, said authorities should look at the filing of a resolution by two Filipino congressmen last month calling for a congressional probe on the Philippines FDA’s acceptance of foreign funding from Bloomberg foundation, an American institution.""",https://journal.com.ph/news/nation/experts-find-bloombergs-funding-of-fda-troubling/,,,Experts Find Bloomberg’s Funding Of FDA ‘troubling’ | Journal Online,PUBLIC health policy experts asked authorities to dig deeper into the alleged transfer of funds by Bloomberg foundation to the Philippines Food and Drug,,,,0.37
