Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
The Vapers Ph,thevapersph,685875034894630,COMMUNITY ORGANIZATION,,The Vapers Ph is a community page for the Philippine vaping community. Like and follow us here and on Twitter @thevapersph if you're interested in being a member and being part of the new vaping revolution!,2021-03-15 07:05:30 SGT,N/A,N/A,2020-12-10 22:09:59 SGT,2020-12-10,22:09:59,Link,55,32,0,23,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/685875034894630/posts/1856661881149267,"“According to the lawmakers, the grants were given in exchange for the issuance of specific and predefined policies against companies marketing electronic cigarettes and HTPs “in complete disregard of the rights and welfare of consumers.”",https://business.inquirer.net/313516/house-resolution-urges-govt-to-return-grants-from-foreign-groups,,,House resolution urges gov’t to return grants from foreign groups,"MANILA, Philippines — Ranking members of the House of Representatives have filed a resolution uring the government to return foreign grants received by regulatory agencies, including the Food and",,,,2.89
British Chamber of Commerce Philippines,BritishChamberPhilippines,520272511319842,NONPROFIT ORGANIZATION,PH,The British Chamber of Commerce Philippines (BCCP) exists to provide members with practical support in developing their business and social interests in the British and Philippine Communities.,2018-02-27 11:04:39 SGT,6758,7126,2020-12-09 12:00:50 SGT,2020-12-09,12:00:50,Link,4,4,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/520272511319842/posts/5375051622508549,"""Ranking members of the House of Representatives have filed a resolution urging the government to return foreign grants received by regulatory agencies, including the Food and Drug Administration (FDA)."" Read more: https://business.inquirer.net/313516/house-resolution-urges-govt-to-return-grants-from-foreign-groups#ixzz6g5VSSlMX #BCCP2020 #BCCPinAction",https://business.inquirer.net/313516/house-resolution-urges-govt-to-return-grants-from-foreign-groups#ixzz6g5VSSlMX,,,House resolution urges gov’t to return grants from foreign groups,"MANILA, Philippines — Ranking members of the House of Representatives have filed a resolution uring the government to return foreign grants received by regulatory agencies, including the Food and",,,,-0.56
