Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Daily Tribune,tribunephl,2056657031212662,NEWS & MEDIA WEBSITE,PH,"Follow Daily Tribune for the latest news and thought-provoking opinions and commentaries.

#WithoutFear #WithoutFavor",2018-10-11 11:27:17 SGT,138589,175053,2020-12-07 12:08:53 SGT,2020-12-07,12:08:53,Link,6,6,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/2056657031212662/posts/2755701064641585,"The Food and Drug Administration (FDA), the agency which has been in the focal point of the long wait for a vaccine, is now in the limelight for a different reason after House leaders filed a resolution calling for a congressional probe on its alleged acceptance of foreign funding in possible violation of the 1987 Constitution and several laws. https://tribune.net.ph/index.php/2020/12/07/house-wants-fda-probed-over-foreign-funding/",https://tribune.net.ph/index.php/2020/12/07/house-wants-fda-probed-over-foreign-funding/,,,House wants FDA probed over foreign funding | Business | Daily Tribune,FDA officials admitted that they received funding from The Union and Bloomberg Initiative which are international private groups that advocate against all forms of tobacco products,,,,-8
