Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
The Vapers Ph,thevapersph,685875034894630,COMMUNITY ORGANIZATION,,The Vapers Ph is a community page for the Philippine vaping community. Like and follow us here and on Twitter @thevapersph if you're interested in being a member and being part of the new vaping revolution!,2021-03-15 07:05:30 SGT,N/A,N/A,2021-02-25 21:31:59 SGT,2021-02-25,21:31:59,Native Video,4,1,0,2,1,0,0,0,0,0,owned,Yes,33,35,0,00:00:13,https://www.facebook.com/685875034894630/posts/1915477541934367,"Nancy added: In LMICs, the smoking rate remains high because of the limited access by consumers to THR products which are found effective in making smokers quit. #ScienceNotFiction #Bloomberg Read more: https://journal.com.ph/editorial/opinion/decline-delightful-foreign-overtures/",https://www.facebook.com/thevapersph/videos/792354398323690/,,,Quote from Nancy Loucas,,,,,-0.5
