Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Bilyonaryo,BilyonaryoPh,574009022753016,INTEREST,PH,"Bilyonaryo.com.ph is managed by Gil Cabacungan Jr. He has more than 25 years experience covering currencies, bonds, commodities, banks, stocks market, corporate mergers and acquisitions, financial agencies and national politics for the INQUIRER.",2018-05-08 14:11:37 SGT,852798,859538,2021-03-24 14:15:29 SGT,2021-03-24,14:15:29,Link,4,1,0,1,0,0,1,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/574009022753016/posts/1926180414202530,A lawmaker has accused the Department of Health (DOH) of bowing to the pressure of foreign bilyonaryos to block cigarette manufacturers from buying COVID-19 vaccines.,https://bilyonaryo.com.ph/2021/03/23/money-talks-lawmaker-2-m-bloomberg-money-behind-doh-plan-to-restrict-cigarette-firms-access-to-covid-19-vaccines/,,,Money talks! Lawmaker: $2-M Bloomberg money behind DOH plan to restrict cigarette firms’ access to COVID-19 vaccines,A lawmaker has accused the Department of Health (DOH) of bowing to the pressure of foreign bilyonaryos to block cigarette manufacturers from buying COVID-19 vaccines.,,,,-13.75
Bilyonaryo,BilyonaryoPh,574009022753016,INTEREST,PH,"Bilyonaryo.com.ph is managed by Gil Cabacungan Jr. He has more than 25 years experience covering currencies, bonds, commodities, banks, stocks market, corporate mergers and acquisitions, financial agencies and national politics for the INQUIRER.",2018-05-08 14:11:37 SGT,852491,859233,2021-03-23 17:59:45 SGT,2021-03-23,17:59:45,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/574009022753016/posts/1925450660942172,A lawmaker has accused the Department of Health (DOH) of bowing to the pressure of foreign bilyonaryos to block cigarette manufacturers from buying COVID-19 vaccines.,https://bilyonaryo.com.ph/2021/03/23/money-talks-lawmaker-2-m-bloomberg-money-behind-doh-plan-to-restrict-cigarette-firms-access-to-covid-19-vaccines/,,,Money talks! Lawmaker: $2-M Bloomberg money behind DOH plan to restrict cigarette firms’ access to COVID-19 vaccines,A lawmaker has accused the Department of Health (DOH) of bowing to the pressure of foreign bilyonaryos to block cigarette manufacturers from buying COVID-19 vaccines.,,,,-56
