Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
The Vapers Ph,thevapersph,685875034894630,COMMUNITY ORGANIZATION,,The Vapers Ph is a community page for the Philippine vaping community. Like and follow us here and on Twitter @thevapersph if you're interested in being a member and being part of the new vaping revolution!,2021-03-15 07:05:30 SGT,N/A,N/A,2021-01-05 11:36:57 SGT,2021-01-05,11:36:57,Photo,13,12,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/685875034894630/posts/1876551825826939,Alternatives to Cigarette Smoking are Gaining Traction with Filipinos Read more about it here: https://mb.com.ph/2020/12/29/thr-efforts-level-up-in-the-philippines-in-2020/,https://www.facebook.com/thevapersph/photos/a.686298304852303/1876548992493889/?type=3,,"FILIPINOS WARMING UP TO BETTER ALTERNATIVES TO CIGARETTES Current strategies get smokers to drop their habit including going cold turkey, counseling, and nicotine replacement therapy have not been very effective, according Peter Paul Dator, president of The Vapers PH, quoted joint statement issued on Tuesday by various groups advocating safer alternatives to cigarettes. source: inquirer.net THE APERS f The Vapers Ph @thevapersph @thevapersph",,,,,,0.68
MANILA BULLETIN,manilabulletin,139149407984,MEDIA/NEWS COMPANY,PH,"Manila Bulletin Publishing Corporation (MB) was founded as the Daily Bulletin on February 2, 1900 for the purpose of engaging in the publishing business. It was incorporated on June 12, 1912 as Bulletin Publishing Company and re- incorporated in 1959",2015-05-06 04:08:11 SGT,3351105,3571844,2020-12-30 02:00:47 SGT,2020-12-30,02:00:47,Link,6,3,2,0,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/139149407984/posts/10159787078237985,"Consumers and tobacco harm reduction (THR) advocates achieved major gains in the Philippines in 2020 as they moved to correct the misinformation sowed by anti-vaping groups, called on health authorities to respect the rights of adult Filipino smokers to choose better smoke-free alternatives to combustible cigarettes, and uncovered the receipt of foreign funds by the very agency that is supposed to draft the regulation on smoke-free products.",https://mb.com.ph/2020/12/29/thr-efforts-level-up-in-the-philippines-in-2020/,,,THR efforts level up in the Philippines in 2020,"Consumers and tobacco harm reduction (THR) advocates achieved major gains in the Philippines in 2020 as they moved to correct the misinformation sowed by anti-vaping groups, called on health authorities to respect the rights of adult Filipino smokers to choose better smoke-free alternatives to combu",,,,-18.33
